trades,total_invested,gross_pnl,net_pnl,roi_net,win_rate,kelly_fraction
90,390.6888639029946,54.11894950143684,51.06485410879202,13.070465740603007,0.7222222222222222,0.1
90,976.7221597574863,135.29737375359207,127.66213527198005,13.07046574060301,0.7222222222222222,0.25
90,1953.4443195149727,270.59474750718414,255.3242705439601,13.07046574060301,0.7222222222222222,0.5
90,2930.166479272459,405.8921212607762,382.98640581594003,13.070465740603005,0.7222222222222222,0.75
90,3906.8886390299454,541.1894950143683,510.6485410879202,13.07046574060301,0.7222222222222222,1.0
